,id,listing_url,host_id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,number_of_reviews,review_scores_rating,price_range,Commune nom
75632,1107157897843509933,https://www.airbnb.com/rooms/1107157897843509933,539532664,100,f,Gobelins,48.83585309466135,2.355596485171534,Entire home/apt,3,1.0,2.0,3.0,110.0,30,365,t,2,5.0,Fair,Paris 13ème
75635,1106643308715369238,https://www.airbnb.com/rooms/1106643308715369238,416161041,100,f,Vaugirard,48.84381,2.30651,Entire home/apt,2,1.0,0.0,1.0,96.0,1,365,t,4,5.0,Low-cost,Paris 15ème
75655,1106505308286565554,https://www.airbnb.com/rooms/1106505308286565554,407306242,100,f,Opéra,48.87779,2.34106,Entire home/apt,2,1.0,1.0,4.0,100.0,30,300,t,2,5.0,Fair,Paris 9ème
75681,1106535550013368622,https://www.airbnb.com/rooms/1106535550013368622,565521205,100,f,Popincourt,48.854531,2.385982,Entire home/apt,4,1.0,1.0,2.0,130.0,1,1125,t,6,5.0,Fair,Paris 11ème
75684,1106553440548045654,https://www.airbnb.com/rooms/1106553440548045654,6900160,100,f,Ménilmontant,48.8567072,2.4062456,Entire home/apt,4,1.0,1.0,2.0,160.0,3,20,t,1,5.0,Fair,Paris 20ème
75714,1106949687575622572,https://www.airbnb.com/rooms/1106949687575622572,256501189,100,f,Ménilmontant,48.8576849,2.4020364,Entire home/apt,2,1.0,1.0,1.0,98.0,1,365,t,2,5.0,Low-cost,Paris 20ème
75733,1107756923165280942,https://www.airbnb.com/rooms/1107756923165280942,125120905,100,f,Reuilly,48.84607,2.38934,Private room,4,1.0,1.0,2.0,108.0,2,1125,t,7,5.0,Fair,Paris 12ème
75749,1107014188923631825,https://www.airbnb.com/rooms/1107014188923631825,216274883,100,f,Gobelins,48.8307043,2.3544068,Entire home/apt,2,1.0,0.0,1.0,99.0,6,1125,t,3,5.0,Low-cost,Paris 13ème
75765,1107791158906590216,https://www.airbnb.com/rooms/1107791158906590216,566004383,100,t,Buttes-Montmartre,48.8846516,2.3359886,Entire home/apt,2,1.0,1.0,1.0,159.0,1,30,t,18,5.0,Fair,Paris 18ème
75772,1107030330779079987,https://www.airbnb.com/rooms/1107030330779079987,84627590,99,f,Élysée,48.873955441768025,2.30383159574269,Entire home/apt,6,1.0,2.0,3.0,300.0,7,30,t,2,5.0,Premium,Paris 8ème
75792,1107049774907523390,https://www.airbnb.com/rooms/1107049774907523390,23611621,100,f,Popincourt,48.8624229570712,2.37686806219841,Entire home/apt,4,1.0,2.0,2.0,300.0,3,21,t,3,5.0,Premium,Paris 11ème
75804,1107687698101820479,https://www.airbnb.com/rooms/1107687698101820479,259339691,100,f,Buttes-Montmartre,48.88981,2.35302,Entire home/apt,2,1.0,0.0,1.0,96.0,1,1125,t,2,5.0,Low-cost,Paris 18ème
75819,1107860495358622693,https://www.airbnb.com/rooms/1107860495358622693,91624049,100,f,Hôtel-de-Ville,48.85328087226626,2.363497364610403,Entire home/apt,3,1.0,2.0,2.0,338.0,3,365,t,3,5.0,Premium,Paris 4ème
75825,1107885464663940265,https://www.airbnb.com/rooms/1107885464663940265,564984252,100,f,Popincourt,48.86432,2.373979,Entire home/apt,2,1.0,1.0,1.0,130.0,1,1125,t,2,5.0,Fair,Paris 11ème
75832,1107742191209477880,https://www.airbnb.com/rooms/1107742191209477880,288771928,100,f,Buttes-Chaumont,48.89278591557972,2.3696262512388246,Entire home/apt,4,1.0,1.0,2.0,320.0,1,365,t,1,5.0,Premium,Paris 19ème
75836,1108153929991773399,https://www.airbnb.com/rooms/1108153929991773399,66152313,100,t,Palais-Bourbon,48.84949,2.30781,Entire home/apt,4,1.5,1.0,2.0,140.0,30,365,t,1,5.0,Fair,Paris 7ème
75849,1107895124279282690,https://www.airbnb.com/rooms/1107895124279282690,566025451,100,f,Observatoire,48.83124129999999,2.3345763,Entire home/apt,4,1.5,1.0,2.0,139.0,2,365,t,9,5.0,Fair,Paris 14ème
75858,1108189092176613632,https://www.airbnb.com/rooms/1108189092176613632,566080048,100,f,Gobelins,48.833481,2.361308,Private room,2,1.0,1.0,0.0,85.0,3,15,t,2,5.0,Low-cost,Paris 13ème
75875,1107918566755764845,https://www.airbnb.com/rooms/1107918566755764845,6714981,100,f,Temple,48.86118039999999,2.3650112,Entire home/apt,7,3.0,4.0,4.0,831.0,3,365,t,11,5.0,Luxury,Paris 3ème
75885,1107119308425905585,https://www.airbnb.com/rooms/1107119308425905585,60400985,100,f,Luxembourg,48.84646821245433,2.323573840666149,Entire home/apt,4,3.0,2.0,2.0,500.0,3,365,t,6,5.0,Luxury,Paris 6ème
75914,1108745505388864450,https://www.airbnb.com/rooms/1108745505388864450,566208381,100,f,Opéra,48.8803853,2.343499,Entire home/apt,2,1.0,1.0,0.0,150.0,3,1125,t,6,5.0,Fair,Paris 9ème
75938,1108756086628686028,https://www.airbnb.com/rooms/1108756086628686028,1644907,100,f,Hôtel-de-Ville,48.85602,2.35797,Entire home/apt,2,1.0,1.0,0.0,130.0,3,25,t,1,5.0,Fair,Paris 4ème
75947,1108016679205533473,https://www.airbnb.com/rooms/1108016679205533473,719173,100,f,Entrepôt,48.8756130844688,2.3670363481653167,Entire home/apt,4,1.0,1.0,1.0,400.0,1,365,t,1,5.0,Premium,Paris 10ème
75949,1108032121783107419,https://www.airbnb.com/rooms/1108032121783107419,43282110,100,f,Passy,48.85431819999999,2.2707223,Entire home/apt,4,1.0,1.0,2.0,180.0,2,365,t,4,5.0,Fair,Paris 16ème
75953,1108071671931738137,https://www.airbnb.com/rooms/1108071671931738137,408707692,100,f,Buttes-Montmartre,48.8964423,2.3397473,Entire home/apt,2,1.0,0.0,1.0,75.0,1,365,t,9,5.0,Low-cost,Paris 18ème
75959,1108579666649812268,https://www.airbnb.com/rooms/1108579666649812268,16075090,100,f,Buttes-Chaumont,48.88351759691327,2.378696168695659,Private room,4,1.0,2.0,2.0,200.0,2,15,t,1,5.0,Fair,Paris 19ème
75972,1108804170001336027,https://www.airbnb.com/rooms/1108804170001336027,201076328,100,f,Vaugirard,48.83656898129501,2.288689126086422,Entire home/apt,4,1.5,1.0,2.0,350.0,4,80,t,1,5.0,Premium,Paris 15ème
76017,1109429592928207900,https://www.airbnb.com/rooms/1109429592928207900,9574633,100,f,Buttes-Montmartre,48.889930945708535,2.3382187153442446,Entire home/apt,4,1.5,1.0,2.0,195.0,2,365,t,10,5.0,Fair,Paris 18ème
76029,1108658419656311816,https://www.airbnb.com/rooms/1108658419656311816,23375695,100,f,Ménilmontant,48.85254,2.40025,Entire home/apt,4,2.0,2.0,3.0,160.0,3,365,t,3,5.0,Fair,Paris 20ème
76046,1108697304687920041,https://www.airbnb.com/rooms/1108697304687920041,840468,100,f,Buttes-Montmartre,48.8921,2.35984,Entire home/apt,2,1.0,1.0,0.0,82.0,2,365,t,1,5.0,Low-cost,Paris 18ème
76047,1108699898547938385,https://www.airbnb.com/rooms/1108699898547938385,17121862,100,f,Panthéon,48.8426587,2.3415165,Entire home/apt,5,2.0,3.0,4.0,294.0,3,365,t,4,5.0,Premium,Paris 5ème
76049,1109443426366965906,https://www.airbnb.com/rooms/1109443426366965906,456600135,100,f,Vaugirard,48.83403,2.28796,Entire home/apt,2,1.0,0.0,1.0,105.0,2,365,t,3,5.0,Fair,Paris 15ème
76078,1109257934897952480,https://www.airbnb.com/rooms/1109257934897952480,7064409,100,f,Buttes-Montmartre,48.89165,2.35306,Entire home/apt,4,1.0,1.0,0.0,274.0,3,365,t,1,5.0,Premium,Paris 18ème
76089,1108715490128912860,https://www.airbnb.com/rooms/1108715490128912860,65759359,100,f,Vaugirard,48.84384910000001,2.3097192,Entire home/apt,2,1.5,0.0,1.0,120.0,2,365,t,2,5.0,Fair,Paris 15ème
76097,1109926075112453786,https://www.airbnb.com/rooms/1109926075112453786,56175163,100,f,Gobelins,48.8366075,2.3450959,Entire home/apt,4,2.0,3.0,3.0,330.0,5,365,t,1,5.0,Premium,Paris 13ème
76117,1109539666620121773,https://www.airbnb.com/rooms/1109539666620121773,10600062,100,f,Batignolles-Monceau,48.8943178,2.3200353,Entire home/apt,3,1.0,1.0,2.0,90.0,6,365,t,5,5.0,Low-cost,Paris 17ème
76120,1109309289276514087,https://www.airbnb.com/rooms/1109309289276514087,37958027,100,f,Batignolles-Monceau,48.88205439964612,2.2924212703092754,Entire home/apt,5,1.0,2.0,0.0,180.0,2,365,t,1,5.0,Fair,Paris 17ème
76157,1109604963835703420,https://www.airbnb.com/rooms/1109604963835703420,75141184,100,f,Vaugirard,48.8510474,2.2872704,Entire home/apt,4,1.0,2.0,2.0,227.0,3,120,t,2,5.0,Fair,Paris 15ème
76170,1109957924448802098,https://www.airbnb.com/rooms/1109957924448802098,245844815,100,f,Entrepôt,48.8805253,2.3509061,Entire home/apt,4,1.0,2.0,2.0,257.0,1,365,t,3,5.0,Premium,Paris 10ème
76174,1109349486140688101,https://www.airbnb.com/rooms/1109349486140688101,20304397,100,f,Passy,48.8656735742489,2.283611618214505,Entire home/apt,7,1.0,5.0,5.0,900.0,3,15,t,1,5.0,Luxury,Paris 16ème
76180,1109690716058773055,https://www.airbnb.com/rooms/1109690716058773055,566442556,100,f,Vaugirard,48.8321875,2.293122,Entire home/apt,9,2.0,4.0,5.0,900.0,1,1125,t,2,5.0,Luxury,Paris 15ème
76199,1109369900316006381,https://www.airbnb.com/rooms/1109369900316006381,117631813,100,f,Buttes-Montmartre,48.890901193383606,2.3438637309085597,Entire home/apt,4,1.5,1.0,2.0,251.0,3,365,t,1,5.0,Premium,Paris 18ème
76202,1109982864162429895,https://www.airbnb.com/rooms/1109982864162429895,566491758,100,f,Buttes-Montmartre,48.88618,2.3286,Entire home/apt,2,1.0,1.0,1.0,184.0,1,1125,t,1,5.0,Fair,Paris 18ème
76220,1109380213558133684,https://www.airbnb.com/rooms/1109380213558133684,11734991,100,f,Buttes-Chaumont,48.88539119685084,2.379109128596688,Entire home/apt,4,1.0,2.0,3.0,140.0,3,7,t,1,5.0,Fair,Paris 19ème
76223,1109386162263014748,https://www.airbnb.com/rooms/1109386162263014748,566348614,100,f,Buttes-Montmartre,48.89242,2.345,Entire home/apt,6,1.0,2.0,3.0,120.0,30,365,t,1,5.0,Fair,Paris 18ème
76232,1110015464706473665,https://www.airbnb.com/rooms/1110015464706473665,65323433,100,f,Entrepôt,48.8700063,2.3692023,Entire home/apt,2,1.0,1.0,2.0,120.0,1,365,t,4,5.0,Fair,Paris 10ème
76240,1109921485914750250,https://www.airbnb.com/rooms/1109921485914750250,480549213,99,f,Panthéon,48.83869,2.34859,Entire home/apt,4,1.0,1.0,2.0,181.0,1,365,t,11,5.0,Fair,Paris 5ème
76259,1110111698836038314,https://www.airbnb.com/rooms/1110111698836038314,566518320,100,f,Temple,48.8635054,2.3610187,Entire home/apt,2,1.0,1.0,1.0,356.0,5,90,t,7,5.0,Premium,Paris 3ème
76266,1110123878963567126,https://www.airbnb.com/rooms/1110123878963567126,512413049,100,f,Observatoire,48.834800381757766,2.3210297873107955,Entire home/apt,2,1.0,1.0,1.0,78.0,2,365,t,9,5.0,Low-cost,Paris 14ème
76268,1110126618695548781,https://www.airbnb.com/rooms/1110126618695548781,49439102,100,f,Opéra,48.88000708892486,2.340308648692243,Entire home/apt,5,2.0,3.0,3.0,1000.0,2,15,t,1,5.0,Luxury,Paris 9ème
76270,1110027458252776556,https://www.airbnb.com/rooms/1110027458252776556,14714757,100,t,Popincourt,48.85085,2.38272,Entire home/apt,4,1.0,2.0,2.0,232.0,30,365,t,1,5.0,Fair,Paris 11ème
76276,1110043271101766594,https://www.airbnb.com/rooms/1110043271101766594,18982007,100,f,Batignolles-Monceau,48.88926492029383,2.322389870483139,Entire home/apt,6,1.0,2.0,2.0,200.0,2,365,t,1,5.0,Fair,Paris 17ème
76300,1110131389425589513,https://www.airbnb.com/rooms/1110131389425589513,1640869,100,f,Buttes-Chaumont,48.8851428,2.3783156,Entire home/apt,2,1.0,1.0,1.0,100.0,4,15,t,2,5.0,Fair,Paris 19ème
76305,1110134071929494121,https://www.airbnb.com/rooms/1110134071929494121,392957152,100,f,Élysée,48.87533442084632,2.307412402470669,Entire home/apt,5,1.0,2.0,2.0,250.0,7,365,t,1,5.0,Premium,Paris 8ème
76311,1110711130881761971,https://www.airbnb.com/rooms/1110711130881761971,33669334,100,f,Buttes-Montmartre,48.887979117423725,2.3376735466461565,Entire home/apt,6,2.5,3.0,4.0,620.0,1,365,t,2,5.0,Luxury,Paris 18ème
76330,1110070880248263286,https://www.airbnb.com/rooms/1110070880248263286,566513818,100,f,Entrepôt,48.871331043816,2.362543581816253,Entire home/apt,4,1.0,1.0,2.0,132.0,4,365,t,4,5.0,Fair,Paris 10ème
76343,1110078841104973346,https://www.airbnb.com/rooms/1110078841104973346,6346862,100,f,Entrepôt,48.86992072161004,2.3692763596773148,Entire home/apt,2,1.0,1.0,0.0,157.0,2,21,t,1,5.0,Fair,Paris 10ème
76348,1110098534657967557,https://www.airbnb.com/rooms/1110098534657967557,460047164,99,f,Panthéon,48.84566198320648,2.3543504863395164,Entire home/apt,2,1.0,1.0,1.0,85.0,30,1125,t,2,5.0,Low-cost,Paris 5ème
76372,1110742009549771441,https://www.airbnb.com/rooms/1110742009549771441,11593703,99,f,Popincourt,48.85536,2.38268,Entire home/apt,2,1.0,1.0,1.0,104.0,2,1125,t,2,5.0,Fair,Paris 11ème
76382,1110243236707529031,https://www.airbnb.com/rooms/1110243236707529031,37686839,100,f,Entrepôt,48.87369770637788,2.3630204424262047,Entire home/apt,5,1.0,2.0,3.0,220.0,4,21,t,1,5.0,Fair,Paris 10ème
76412,1110249747542416155,https://www.airbnb.com/rooms/1110249747542416155,333079233,100,t,Passy,48.855641,2.2773235,Entire home/apt,4,1.5,1.0,2.0,278.0,1,1125,t,16,5.0,Premium,Paris 16ème
76431,1110599104528739524,https://www.airbnb.com/rooms/1110599104528739524,536109638,100,f,Bourse,48.868230804373546,2.351660809985069,Entire home/apt,14,2.0,4.0,8.0,392.0,1,1125,t,4,5.0,Premium,Paris 2ème
76443,1110872959414061222,https://www.airbnb.com/rooms/1110872959414061222,550534096,100,f,Vaugirard,48.84659113447006,2.2993620309451197,Entire home/apt,2,1.0,0.0,1.0,117.0,2,365,t,9,5.0,Fair,Paris 15ème
76449,1110778145181417213,https://www.airbnb.com/rooms/1110778145181417213,60623225,100,f,Hôtel-de-Ville,48.85954654892483,2.35136989916316,Entire home/apt,5,1.5,2.0,2.0,315.0,5,120,t,2,5.0,Premium,Paris 4ème
76467,1110892557849931307,https://www.airbnb.com/rooms/1110892557849931307,290330861,100,f,Vaugirard,48.8438812,2.3200326,Entire home/apt,4,1.0,0.0,2.0,165.0,2,34,t,1,5.0,Fair,Paris 15ème
76487,1110799664329800740,https://www.airbnb.com/rooms/1110799664329800740,99040006,100,f,Palais-Bourbon,48.85852,2.29876,Entire home/apt,4,1.0,1.0,2.0,358.0,3,365,t,8,5.0,Premium,Paris 7ème
76498,1110945449947453567,https://www.airbnb.com/rooms/1110945449947453567,65782566,100,t,Temple,48.86405837719132,2.353811447221364,Entire home/apt,2,1.0,1.0,1.0,179.0,2,365,t,18,5.0,Fair,Paris 3ème
76504,1111415000763007625,https://www.airbnb.com/rooms/1111415000763007625,436103373,100,f,Passy,48.8642103,2.2699503,Entire home/apt,4,1.0,1.0,2.0,360.0,3,365,t,14,5.0,Premium,Paris 16ème
76510,1111426581514986350,https://www.airbnb.com/rooms/1111426581514986350,79655855,100,f,Vaugirard,48.83689,2.29263,Entire home/apt,4,1.0,1.0,2.0,120.0,2,300,t,3,5.0,Fair,Paris 15ème
76517,1110823668469777518,https://www.airbnb.com/rooms/1110823668469777518,150140133,100,f,Passy,48.85335972737146,2.2794973702831998,Entire home/apt,2,1.0,1.0,0.0,111.0,3,56,t,6,5.0,Fair,Paris 16ème
76529,1111427867981758003,https://www.airbnb.com/rooms/1111427867981758003,335998296,100,f,Louvre,48.8626434,2.3398733,Entire home/apt,3,1.0,0.0,2.0,191.0,1,1125,t,11,5.0,Fair,Paris 1er
76536,1111448277463401874,https://www.airbnb.com/rooms/1111448277463401874,566227737,100,f,Batignolles-Monceau,48.8873476,2.301295,Entire home/apt,2,1.0,1.0,1.0,792.0,3,365,t,1,5.0,Luxury,Paris 17ème
76549,1111269086861786727,https://www.airbnb.com/rooms/1111269086861786727,50967958,100,t,Buttes-Montmartre,48.89499,2.32832,Entire home/apt,4,1.0,1.0,2.0,97.0,1,365,t,6,5.0,Low-cost,Paris 18ème
76612,1111380179309803545,https://www.airbnb.com/rooms/1111380179309803545,340396712,100,t,Palais-Bourbon,48.85430833517093,2.3240607901782884,Entire home/apt,4,2.0,2.0,2.0,702.0,2,1125,t,2,5.0,Luxury,Paris 7ème
76613,1111380347560114202,https://www.airbnb.com/rooms/1111380347560114202,335998296,100,f,Temple,48.8626861,2.3569235,Entire home/apt,4,1.5,1.0,2.0,204.0,1,1125,t,1,5.0,Fair,Paris 3ème
76636,1111389125365970971,https://www.airbnb.com/rooms/1111389125365970971,75895920,100,f,Opéra,48.88036887830541,2.3361525841034005,Entire home/apt,4,1.0,3.0,3.0,700.0,7,30,t,1,5.0,Luxury,Paris 9ème
76646,1112098181200970699,https://www.airbnb.com/rooms/1112098181200970699,566703511,100,f,Passy,48.85589,2.26296,Entire home/apt,4,2.0,2.0,2.0,293.0,1,1125,t,2,5.0,Premium,Paris 16ème
76656,1112256141885692456,https://www.airbnb.com/rooms/1112256141885692456,11010608,100,f,Ménilmontant,48.8642865,2.3976684,Entire home/apt,2,1.5,1.0,1.0,150.0,4,365,t,3,5.0,Fair,Paris 20ème
76663,1111559261063614348,https://www.airbnb.com/rooms/1111559261063614348,513237318,100,t,Popincourt,48.852106123745536,2.374966334052155,Entire home/apt,4,1.0,1.0,2.0,232.0,2,1125,t,17,5.0,Fair,Paris 11ème
76670,1112107988472817770,https://www.airbnb.com/rooms/1112107988472817770,560670678,100,f,Popincourt,48.8520697,2.3736925,Entire home/apt,4,1.0,1.0,2.0,133.0,1,1125,t,1,5.0,Fair,Paris 11ème
76673,1112112657753862360,https://www.airbnb.com/rooms/1112112657753862360,11158650,100,f,Gobelins,48.83029657329632,2.35433679074049,Entire home/apt,4,1.0,1.0,2.0,180.0,8,8,t,3,5.0,Fair,Paris 13ème
76677,1112119047034780389,https://www.airbnb.com/rooms/1112119047034780389,560670678,100,f,Popincourt,48.8520697,2.3736925,Entire home/apt,4,1.0,1.0,2.0,125.0,1,1125,t,2,5.0,Fair,Paris 11ème
76689,1111578985937353403,https://www.airbnb.com/rooms/1111578985937353403,436103373,100,f,Vaugirard,48.8439955,2.2934846,Entire home/apt,4,1.0,1.0,2.0,165.0,3,365,t,8,5.0,Fair,Paris 15ème
76724,1112137139364813136,https://www.airbnb.com/rooms/1112137139364813136,61046956,100,f,Popincourt,48.85512,2.39496,Entire home/apt,2,1.0,1.0,1.0,70.0,5,365,t,1,5.0,Low-cost,Paris 11ème
76726,1112143416317380666,https://www.airbnb.com/rooms/1112143416317380666,567013835,100,f,Reuilly,48.85051080091951,2.373133953822409,Entire home/apt,2,1.0,1.0,1.0,275.0,1,365,t,4,5.0,Premium,Paris 12ème
76759,1112383473118603487,https://www.airbnb.com/rooms/1112383473118603487,6597900,100,f,Bourse,48.86652,2.34298,Entire home/apt,4,1.0,2.0,0.0,350.0,6,365,t,2,5.0,Premium,Paris 2ème
76767,1112876050328173970,https://www.airbnb.com/rooms/1112876050328173970,563392445,100,f,Buttes-Montmartre,48.8921859,2.3469311,Entire home/apt,4,1.0,1.0,2.0,133.0,30,1125,t,4,5.0,Fair,Paris 18ème
76771,1112879000788356121,https://www.airbnb.com/rooms/1112879000788356121,2441040,100,f,Panthéon,48.8525897,2.3462701,Entire home/apt,1,0.5,1.0,1.0,150.0,7,365,t,1,5.0,Fair,Paris 5ème
76777,1112200706080151289,https://www.airbnb.com/rooms/1112200706080151289,551493063,100,f,Observatoire,48.84136,2.3308,Entire home/apt,4,1.0,2.0,2.0,371.0,3,45,t,1,5.0,Premium,Paris 14ème
76818,1112229554615213487,https://www.airbnb.com/rooms/1112229554615213487,567033504,100,f,Ménilmontant,48.87081980000001,2.3936895,Entire home/apt,2,1.0,1.0,2.0,101.0,3,30,t,4,5.0,Fair,Paris 20ème
76845,1113223843497072308,https://www.airbnb.com/rooms/1113223843497072308,259724994,100,f,Panthéon,48.85218913846898,2.3484250730163403,Entire home/apt,2,1.0,1.0,1.0,250.0,2,21,t,3,5.0,Premium,Paris 5ème
76847,1113244880587979871,https://www.airbnb.com/rooms/1113244880587979871,259339691,100,f,Luxembourg,48.84631,2.32646,Entire home/apt,4,1.0,1.0,2.0,9000.0,1,1125,t,3,5.0,Luxury,Paris 6ème
76848,1113274113701520879,https://www.airbnb.com/rooms/1113274113701520879,531668770,100,f,Élysée,48.86626,2.30078,Entire home/apt,7,2.0,3.0,4.0,854.0,1,365,t,5,5.0,Luxury,Paris 8ème
76851,1112979878440061983,https://www.airbnb.com/rooms/1112979878440061983,405126757,100,f,Batignolles-Monceau,48.881657038222905,2.3065481669471337,Entire home/apt,4,1.0,1.0,2.0,180.0,2,120,t,2,5.0,Fair,Paris 17ème
76863,1112822313375168355,https://www.airbnb.com/rooms/1112822313375168355,564439591,100,f,Buttes-Montmartre,48.89354830616302,2.3332064823120677,Entire home/apt,2,1.0,0.0,1.0,105.0,2,30,t,8,5.0,Fair,Paris 18ème
76871,1113485693798036967,https://www.airbnb.com/rooms/1113485693798036967,141367475,100,f,Buttes-Montmartre,48.886557,2.328686,Entire home/apt,8,2.0,3.0,4.0,400.0,3,40,t,1,5.0,Premium,Paris 18ème
76872,1113504209845774671,https://www.airbnb.com/rooms/1113504209845774671,567310085,100,f,Batignolles-Monceau,48.87632131300197,2.296229899745599,Entire home/apt,4,1.0,2.0,2.0,250.0,1,1125,t,1,5.0,Premium,Paris 17ème
76875,1113013696613769433,https://www.airbnb.com/rooms/1113013696613769433,245844815,100,f,Buttes-Montmartre,48.8857747,2.3406121,Entire home/apt,2,1.0,1.0,1.0,171.0,1,365,t,1,5.0,Fair,Paris 18ème
76887,1112837606735463957,https://www.airbnb.com/rooms/1112837606735463957,24101578,100,t,Vaugirard,48.830944136421024,2.303628448255537,Entire home/apt,10,3.0,4.0,5.0,2500.0,7,21,t,1,5.0,Luxury,Paris 15ème
76892,1112867532037963492,https://www.airbnb.com/rooms/1112867532037963492,89457468,100,f,Buttes-Montmartre,48.89170109459883,2.3364009876637644,Entire home/apt,2,1.0,1.0,1.0,100.0,2,365,t,3,5.0,Fair,Paris 18ème
76912,1113055611007384999,https://www.airbnb.com/rooms/1113055611007384999,403269801,100,f,Temple,48.85991224243067,2.359407495926746,Entire home/apt,3,1.0,2.0,2.0,350.0,3,365,t,2,5.0,Premium,Paris 3ème
76919,1113073757296313090,https://www.airbnb.com/rooms/1113073757296313090,46565732,100,t,Buttes-Montmartre,48.88977948687522,2.3424784715430795,Entire home/apt,2,1.0,1.0,1.0,141.0,1,365,t,5,5.0,Fair,Paris 18ème
76921,1112874033769166914,https://www.airbnb.com/rooms/1112874033769166914,563392445,100,f,Buttes-Montmartre,48.8921859,2.3469311,Entire home/apt,4,1.0,1.0,2.0,151.0,2,1125,t,1,5.0,Fair,Paris 18ème
76927,1113819368037238513,https://www.airbnb.com/rooms/1113819368037238513,35051374,100,f,Popincourt,48.852641907709234,2.381421334584499,Entire home/apt,3,1.0,1.0,2.0,104.0,1,1125,t,1,5.0,Fair,Paris 11ème
76931,1113544018455064128,https://www.airbnb.com/rooms/1113544018455064128,50967958,100,t,Luxembourg,48.84936046433861,2.339724336111516,Entire home/apt,4,1.0,1.0,1.0,162.0,1,365,t,18,5.0,Fair,Paris 6ème
76932,1113552769382453113,https://www.airbnb.com/rooms/1113552769382453113,566919587,100,f,Reuilly,48.8469207,2.3948482,Entire home/apt,4,1.0,1.0,2.0,114.0,1,365,t,13,5.0,Fair,Paris 12ème
